"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe","H1c_resid"
"f8","behche7",2,"e","checked","L",72,-0.102,3.03,-4.4225,-8.818,-13.2605,-2.9405,-3.1325,7.452,8.716,13.158,2.838,5.699,10.512,18.729,-0.467245621007502,9.623,26.981,31.4455,30.2715,0.1585,0.042,125.5615,425.1225,2603.4125,-0.415053448317778,1.45788716090376,0.164118415736749,0.511618011890889,0.624524435195054,1.40204934713909,-2.09381542762161,0.954589865852405,-0.227025526889784,-0.79901994509336,-0.79856374458112,-0.87522963955714,-1.56270697491056,1.25610898153419,-2.42781196334597,-1.44535013391333,-1.31330251810927,-1.572036638477,-0.0544409200296945,-0.597664578481383,-1.16652405953382,0.608163104827042,-1.20499422519459
"f8","behche7",3,"e","breathy","L",103,4.2175,-1.193,-4.483,-19.99,-22.0495,-15.694,5.4105,3.29,24.2075,26.267,19.9115,13.843,9.554,18.2125,-1.10513034325475,31.421,42.7675,43.366,43.5475,0,0.0715,148.9515,426.416,2301.904,0.521570985049106,0.635361120330064,0.154465595053327,-0.958038997013751,-0.508122059079614,-0.301922881517311,-0.190831544206621,0.339187065205159,0.859258695027923,-0.905054047512499,1.33313386493413,0.821828975864582,0.587529886510929,-0.431890262910645,0.0637942515211646,0.040111907915573,-0.203896412838212,-0.193068540019906,-0.178425987606235,-1.11003082362621,-0.291477605617342,0.841196945113158,0.793177776199081
"f8","behl",1,"e","breathy","L",131,6.653,3.292,-12.231,-17.2675,-20.999,-18.2315,3.3615,15.5225,23.921,27.652,24.8845,11.879,7.3445,22.2895,-0.768275616671483,37.3395,43.112,42.072,41.881,0.833,0.0635,163.887,606.934,2032.679,1.04967581372489,1.50891766590738,-1.08173365544498,-0.599898896159572,-0.372743160201978,-0.640953698956886,-0.647253641492975,2.14791237969758,0.597291331097867,-1.14960764802929,1.29371022196049,1.00112763955816,1.21382958556789,0.459509866499927,0.740304545249541,0.0725283189889624,-0.324325211984283,-0.366166637043011,0.800251883661058,1.58272048366492,0.498886933403998,0.789038952463894,0.760699629124915
"f8","behl",2,"e","breathy","L",104,3.1925,3.1925,-12.209,-15.1855,-20.508,-25.171,0,15.4015,18.378,23.7,28.3635,11.17,7.189,22.404,-0.782516055786094,37.728,43.3435,44.2705,44.38,0.5165,0.066,160.4475,598.135,2271.237,0.299313769121093,1.4895377603812,-1.07822353883282,-0.326015447131694,-0.309467539688966,-1.56812783003942,-1.3960398201304,2.13002104407088,0.502721646257536,-1.16681882018605,0.530969373782909,0.489511524816633,1.65197490087438,0.421826175971425,0.78471178510989,0.0943117708423426,-0.119717240637577,-0.106597393442208,0.827737440752082,0.559604290678552,-0.263250300652294,0.806002773204766,0.0340360726374215
"f8","behl",3,"e","breathy","L",115,0.693,0.39,-6.544,-27.264,-26.7115,-27.091,0.303,6.9345,27.957,27.4045,27.784,23.4675,1.3415,17.9655,-1.24795155218056,38.3825,47.3,45.8805,44.5715,0.713,0.056,152.9915,485.2035,2000.201,-0.242668583280928,0.943686652470285,-0.174368511203384,-1.91492094140798,-1.10891827665937,-1.8246555815602,-1.32854548363564,0.878071137035743,2.14301882442956,-1.81403637122563,1.84908133205335,0.969086903627356,1.57899266166193,-0.809830170153052,0.859523981991739,0.466606489019016,0.030120755208772,-0.0867064329982081,-0.237717975392113,1.19480913087388,0.0472500539632324,0.733895418240616,0.266616743990308
"f8","behlhe7",1,"e","breathy","L",172,4.833,5.565,-2.3935,-14.454,-11.674,-11.3485,-0.7315,7.959,19.288,16.5075,16.1815,13.6765,13.208,25.134,-0.526513029935432,36.806,41.6865,42.977,43.174,0.741,0.049,158.682,540.825,2153.876,0.655033732760026,1.95163651275181,0.487846897830328,-0.229787904881986,0.828978145875081,0.278671568604334,-1.55898406813672,1.02955604075105,0.837050158320003,-0.500619172523423,0.656189321796908,-0.441611679960294,0.117773627214232,1.0992728981458,0.679323174681984,-0.0616069320563682,-0.240099506244565,-0.231863703079089,1.48306993733283,1.28532177985846,1.65620643697096,0.67544440099348,-0.0362760977773796
"f8","behlhe7",1,"e","checked","L",107,-0.2395,3.89,-0.7755,-10.614,-18.7045,-9.561,-4.1295,4.6655,10.3745,18.465,9.3215,11.504,20.3515,24.855,-0.611721136540361,40.605,49.1475,50.732,49.1425,0.536,0.0205,155.417,412.291,2427.882,-0.444868440698365,1.62539187198436,0.746000019578683,0.27535736133658,-0.0770488399023734,0.517496233106103,-2.31590075265553,0.54257162846568,0.547272104278228,0.29004326028568,-0.570346949217143,-0.18819858668941,-0.74617488184082,0.873791373736527,1.11356539921085,0.640450667416945,0.481635684928375,0.388079886529312,1.41609639647348,0.622639885507096,-0.17856838575715,0.298953800959078,-0.994377636751269
"f8","behlhe7",2,"e","breathy","L",166,3.1565,4.7495,-3.0065,-17.2165,-18.527,-7.829,-1.5925,7.7555,20.373,21.6835,10.9855,19.7785,1.091,24.569,-0.68507994400758,36.857,40.056,41.8,42.7495,0.683,0.042,156.694,546.3925,2193.8965,0.291507662025084,1.79279919660503,0.390042284955334,-0.593189935592607,-0.0541742520387084,0.748905642290476,-1.75077490550303,0.999466067197057,1.65096301712917,-1.84176240740099,0.80549002904437,0.228460437929921,-0.536610695387816,0.679665997693983,0.685152696516933,-0.21503206487251,-0.349639457245282,-0.275956197640331,1.34744251587931,1.09783129267612,1.48684260718067,0.608163104827042,-0.135920128180969
"f8","behlhe7",2,"e","checked","L",127,-1.2795,0.7395,-0.6275,-16.534,-15.4495,-8.329,-2.019,1.367,15.254,14.1695,7.0495,11.852,21.103,26.393,-0.910094888560602,41.344,51.3255,54.2055,52.1955,0.8325,0.0335,154.505,402.544,2436.3735,-0.670378201249716,1.01175978796176,0.769613531333168,-0.503408257417042,0.342425996696107,0.682101540331938,-1.84577930984301,0.0548479047907782,0.593689946766853,0.373221368811758,0.101093420381002,-0.744283359177319,-1.03231059795934,0.0842213301117477,1.19803631364276,0.845393899108792,0.80490418093601,0.705192691936776,1.78529104106732,1.58110418636162,0.385977713543806,0.509914848495184,-0.723343241637225
"f8","behlhe7",3,"e","breathy","L",143,2.1265,-7.6955,2.072,-9.9335,-14.1505,-7.931,9.822,-9.767,12.0605,16.2775,10.058,21.0185,15.4545,19.102,-1.10513034325475,31.935,40.593,41.839,42.482,0,0.06,149.22,274.849,2079.3475,0.068166264555958,-0.631149791067152,1.20032079471987,0.364875943019324,0.509829318582873,0.735277605490934,0.791845899511655,-1.59145069742124,1.81635992714611,-0.251970309178334,-0.338346034545052,-0.471386909310129,-0.653420060132505,-0.431890262910645,0.122546687269477,-0.164501984331407,-0.34600984119683,-0.303741220714846,0.0350971829829867,-1.11003082362621,0.837614592984572,0.7641507209939,0.339773055705932
